GeneID,Log2FC,P_val,P_val_adj,Cluster,point_type
P02746_C1QB,1.54106943129725,4.38841298054295e-07,3.75877111811722e-06,04_Gastric,2_right_sig
P02747_C1QC,1.62490943327582,1.11535193744322e-08,1.31834599005789e-07,04_Gastric,2_right_sig
P02748_C9,1.29895501682699,5.21108699969641e-12,1.58632063666249e-10,04_Gastric,2_right_sig
P02749_APOH,0.051313477640317,0.78250653904839,0.855085064649692,04_Gastric,0_no_sig
P02750_LRG1,-0.342435400842836,0.0409083984374419,0.088559939474462,04_Gastric,0_no_sig
P02751_FN1,2.01998486323858,7.66588908515127e-14,5.03393383258267e-12,04_Gastric,2_right_sig
P02753_RBP4,-1.27648094518297,3.53248305463572e-09,5.21924371322427e-08,04_Gastric,1_left_sig
P02760_AMBP,0.139723970200816,0.432441246543356,0.559240211612962,04_Gastric,0_no_sig
P02763_ORM1,-1.1704070564438,6.85486381860516e-08,6.75204086132609e-07,04_Gastric,1_left_sig
P02765_AHSG,-0.247200320553066,0.112298058657989,0.199904074297806,04_Gastric,0_no_sig
P02766_TTR,-1.38589699297373,3.67480140957033e-09,5.29709178794162e-08,04_Gastric,1_left_sig
P02768_ALB,-0.936039104071014,1.11596469971995e-10,2.27425909494652e-09,04_Gastric,0_no_sig
P02774_GC,-2.73774847830836,2.89506111307587e-19,1.71098111782784e-16,04_Gastric,1_left_sig
P02775_PPBP,-0.293018692253876,0.303949356864593,0.428857364514198,04_Gastric,0_no_sig
P02786_TFRC,0.948506202686612,0.0033295982235048,0.0106367164869802,04_Gastric,0_no_sig
P02787_TF,-2.7288980508819,1.04814261514123e-16,1.54863071387117e-14,04_Gastric,1_left_sig
P02788_LTF,0.060443576488689,0.878252816874705,0.912209867790774,04_Gastric,0_no_sig
P02790_HPX,-1.16147273869923,7.48075530883607e-09,9.40665188834493e-08,04_Gastric,1_left_sig
P03951_F11,1.21404026953015,3.81856098709619e-09,5.37326081755678e-08,04_Gastric,2_right_sig
P03952_KLKB1,0.375405211176554,0.00351988365731744,0.0111243381897038,04_Gastric,0_no_sig
P04003_C4BPA,2.08315038396215,4.86901026398092e-11,1.15551151088744e-09,04_Gastric,2_right_sig
P04004_VTN,-0.758024176038621,2.5876599945279e-13,1.39027914251453e-11,04_Gastric,0_no_sig
P04040_CAT,-0.447064877059558,0.217014547044672,0.332211915659616,04_Gastric,0_no_sig
P04070_PROC,-0.842489964583899,9.47708072407262e-07,7.6725406957903e-06,04_Gastric,0_no_sig
P04075_ALDOA,-2.10550924864407,0.000442666218516641,0.00188212759095925,04_Gastric,1_left_sig
P04083_ANXA1,-0.287596199466982,0.601698316741279,0.709787834718754,04_Gastric,0_no_sig
P04114_APOB,-0.816772537509245,1.21182804795982e-08,1.40429485557696e-07,04_Gastric,0_no_sig
P04179_SOD2,0.484314107647066,0.570081597897386,0.680642877489606,04_Gastric,0_no_sig
P04180_LCAT,-0.701621454906027,0.000211627593969562,0.000987829408747408,04_Gastric,0_no_sig
P04196_HRG,-0.0575775451620615,0.67917746473779,0.779405595456377,04_Gastric,0_no_sig
P04211_IGLV7-43,-0.400436998600778,0.000514749186536528,0.00212738999470691,04_Gastric,0_no_sig
P04217_A1BG,-1.17690449471881,9.86264523942804e-09,1.18955578295959e-07,04_Gastric,1_left_sig
P04259_KRT6B,-0.24191913494375,0.128174258858772,0.220206357516087,04_Gastric,0_no_sig
P04264_KRT1,-0.693231313047665,7.13311092518588e-05,0.00039770458082876,04_Gastric,0_no_sig
P04275_VWF,2.74733494677382,9.98104917467499e-10,1.73494119477439e-08,04_Gastric,2_right_sig
P04278_SHBG,0.0195746589162731,0.920825160174017,0.939166936695422,04_Gastric,0_no_sig
P04406_GAPDH,0.527430952980971,0.0337287333727616,0.0743794082959033,04_Gastric,0_no_sig
P04430_IGKV1-16,-0.142978503727186,0.266446374791869,0.389688795335307,04_Gastric,0_no_sig
P04792_HSPB1,1.75732034096119,0.0464435088218185,0.098380335891379,04_Gastric,0_no_sig
P05023_ATP1A1,-0.548871688468559,0.0680452686350562,0.132511975375351,04_Gastric,0_no_sig
P05062_ALDOB,-0.736872580190431,0.171162715732944,0.275794777659295,04_Gastric,0_no_sig
P05090_APOD,-0.39576269571638,0.0282299073671918,0.0644165067722407,04_Gastric,0_no_sig
P05109_S100A8,-0.394825803518296,0.209775883884678,0.323701168083145,04_Gastric,0_no_sig
P05141_SLC25A5,0.638914699220178,0.422941237864414,0.555462825728597,04_Gastric,0_no_sig
P05154_SERPINA5,1.12155523224262,0.000191246698576205,0.000929394226240028,04_Gastric,2_right_sig
P05155_SERPING1,-0.0180964840032942,0.875285784615972,0.912209867790774,04_Gastric,0_no_sig
P05156_CFI,-0.355546275221714,0.0026798073307151,0.00910210420949784,04_Gastric,0_no_sig
P05160_F13B,-0.436524050973629,0.00319289121720058,0.0103681247767337,04_Gastric,0_no_sig
P05452_CLEC3B,0.431796643871667,0.000128795814899094,0.000667489381146297,04_Gastric,0_no_sig
P05543_SERPINA7,-0.519197073912721,3.12840693329517e-06,2.28257839207092e-05,04_Gastric,0_no_sig
P05546_SERPIND1,-0.949209539178741,6.51465458397541e-10,1.16671541185741e-08,04_Gastric,0_no_sig
P05783_KRT18,-0.0620586945953967,0.875157572672649,0.912209867790774,04_Gastric,0_no_sig
P05787_KRT8,0.804636597186718,0.170846954836536,0.275794777659295,04_Gastric,0_no_sig
P06276_BCHE,-0.599321555793951,7.48196976041066e-05,0.000413256460598383,04_Gastric,0_no_sig
P06310_IGKV2-30,-0.177682652894033,0.279029188182189,0.40123175234957,04_Gastric,0_no_sig
P06312_IGKV4-1,-0.625943942407712,0.000427904732976213,0.00184592479699958,04_Gastric,0_no_sig
P06331_IGHV4-34,0.515107772721837,1.64790959761238e-05,0.000101449434603012,04_Gastric,0_no_sig
P06396_GSN,-0.0297854795715899,0.804703860798307,0.866265904793806,04_Gastric,0_no_sig
P06454_PTMA,-0.127744448674395,0.921686672222242,0.939166936695422,04_Gastric,0_no_sig
P06576_ATP5F1B,-2.11276745688033,0.00102710932989901,0.0038419089491792,04_Gastric,1_left_sig
P06681_C2,0.657719844131881,2.09449658440095e-10,4.12615827126988e-09,04_Gastric,0_no_sig
P06702_S100A9,-0.0271053829221035,0.907566886884774,0.931201441230732,04_Gastric,0_no_sig
P06727_APOA4,0.304280594299644,0.0308398818766166,0.0690392810192439,04_Gastric,0_no_sig
P06733_ENO1,0.204826744968543,0.670844791878813,0.772844584796059,04_Gastric,0_no_sig
P06744_GPI,3.55435697179668,0.0602300088285346,0.120256537897513,04_Gastric,0_no_sig
P06748_NPM1,1.04915812352835,0.0923130449859339,0.172104131188287,04_Gastric,0_no_sig
P07195_LDHB,0.0853081088518532,0.852669029967945,0.900696106675513,04_Gastric,0_no_sig
P07225_PROS1,1.08627486656596,6.86276030863812e-09,8.81715509218506e-08,04_Gastric,2_right_sig
P07237_P4HB,1.35904776903838,0.0584196938394867,0.117435507003866,04_Gastric,0_no_sig
P07355_ANXA2,1.23761470879065,0.0291022118198738,0.0661515660982516,04_Gastric,0_no_sig
P07357_C8A,-1.27949418771208,3.20900846588483e-10,5.92663751043104e-09,04_Gastric,1_left_sig
P07358_C8B,0.42954487401394,0.00358942158415309,0.0112730610137355,04_Gastric,0_no_sig
P07359_GP1BA,-1.39293828965448,1.51554263002244e-05,9.52857121641769e-05,04_Gastric,1_left_sig
P07360_C8G,0.370619770224064,0.00508400502742462,0.0150232348560398,04_Gastric,0_no_sig
P07437_TUBB,1.49236974282335,0.127023310547877,0.218865237707858,04_Gastric,0_no_sig
P07478_PRSS2,-1.3283105975615,0.000571959803867776,0.00233122926955762,04_Gastric,1_left_sig
P07737_PFN1,0.686739012285551,0.101869125855439,0.185816831421495,04_Gastric,0_no_sig
P07900_HSP90AA1,0.42104040118803,0.583016173906311,0.693284826516358,04_Gastric,0_no_sig
P07996_THBS1,0.893526682748991,0.0136308011241422,0.0338479137158321,04_Gastric,0_no_sig
P08185_SERPINA6,-0.906224375457729,1.76045394299949e-12,6.50267675195436e-11,04_Gastric,0_no_sig
P08195_SLC3A2,-0.545977468860315,0.238643905598876,0.359373940128379,04_Gastric,0_no_sig
P08238_HSP90AB1,0.538108629631074,0.0948544471948434,0.17573347427007,04_Gastric,0_no_sig
P08493_MGP,-0.0552335114326965,0.779666921223046,0.854885251285381,04_Gastric,0_no_sig
P08519_LPA,-0.301605021087767,0.268403312701736,0.389745350876476,04_Gastric,0_no_sig
P08571_CD14,0.119113461851148,0.247784796010288,0.370736239093874,04_Gastric,0_no_sig
P08603_CFH,0.573888965048194,0.0516367688494729,0.107455388697319,04_Gastric,0_no_sig
P08637_FCGR3A,-0.799141518309311,0.00387397855655863,0.011924590244407,04_Gastric,0_no_sig
P08670_VIM,-0.386825040003462,0.442756013704339,0.570084540521274,04_Gastric,0_no_sig
P08697_SERPINF2,-0.429685462581723,1.68954746782384e-06,1.34935480200526e-05,04_Gastric,0_no_sig
P08709_F7,-0.106313946457064,0.731591357185819,0.821997133263915,04_Gastric,0_no_sig
P08727_KRT19,0.365657901616069,0.573606444286248,0.683470581800751,04_Gastric,0_no_sig
P08729_KRT7,1.92102095348989,0.126725973621495,0.218865237707858,04_Gastric,0_no_sig
P08758_ANXA5,0.22424208203949,0.733724702154908,0.822829789323626,04_Gastric,0_no_sig
P08779_KRT16,-0.24150604945846,0.549284037778043,0.669805543912211,04_Gastric,0_no_sig
P09172_DBH,-0.727689237990855,0.0457411273505249,0.0972410297271949,04_Gastric,0_no_sig
P09382_LGALS1,0.171996177994583,0.853451471638388,0.900696106675513,04_Gastric,0_no_sig
P09651_HNRNPA1,0.635446512917511,0.472002713886947,0.603219859521994,04_Gastric,0_no_sig
P09871_C1S,0.0528029151578853,0.661665773686618,0.765291234577719,04_Gastric,0_no_sig
P09972_ALDOC,0.936718956520203,0.031981005179156,0.0713236757014384,04_Gastric,0_no_sig
P0C0L4_C4A,0.342327181733619,0.00996473252088607,0.0265277338731697,04_Gastric,0_no_sig
P0C0L5_C4B,0.292450128347886,0.0110404104797045,0.0291289401495775,04_Gastric,0_no_sig
P0C0S8_HIST1H2AG,1.7977798537996,0.000404975696070248,0.00176648345989547,04_Gastric,2_right_sig
P0DJI8_SAA1,2.22443236596191,1.60451909093616e-05,9.98179771308704e-05,04_Gastric,2_right_sig
P0DJI9_SAA2,0.0468551789647282,0.949056855462931,0.960432536949644,04_Gastric,0_no_sig
P0DMV8_HSPA1A,0.982115925041162,0.0135356151656686,0.0337533694637558,04_Gastric,0_no_sig
P0DOX2_P0DOX2,-0.321863559425342,0.00644318183475772,0.0183957510354677,04_Gastric,0_no_sig
P0DOX3_P0DOX3,0.130724807347088,0.419592615374286,0.553525079656704,04_Gastric,0_no_sig
P0DOX4_P0DOX4,-0.406130475483224,0.214998889610742,0.33031740075601,04_Gastric,0_no_sig
P0DOX5_P0DOX5,0.329391080371838,7.40780961708007e-08,7.17707456343332e-07,04_Gastric,0_no_sig
P0DOX6_P0DOX6,0.774972936200612,0.000819401465198156,0.00318596227586915,04_Gastric,0_no_sig
P0DOX7_P0DOX7,-0.660814459456756,0.000129883720527621,0.000667489381146297,04_Gastric,0_no_sig
P0DOX8_P0DOX8,-0.301174349150806,0.00663326333624786,0.0186678982462976,04_Gastric,0_no_sig
P0DOY3_IGLC3,-0.0958329944479139,0.503944392130212,0.630852509737332,04_Gastric,0_no_sig
P0DP01_IGHV1-8,0.327058194953459,0.143531320729724,0.240985825429735,04_Gastric,0_no_sig
P0DP23_CALM1,0.915735220810191,0.207621898938568,0.3229066901913,04_Gastric,0_no_sig
P0DPD5_ZNF723,-0.290875738154403,0.709711198806774,0.805065870431484,04_Gastric,0_no_sig
P0DTE1_P0DTE1,-0.481694834078706,0.000829177400556618,0.00320010938076858,04_Gastric,0_no_sig
P10412_HIST1H1E,4.07708361415335,0.000511318947302184,0.00212738999470691,04_Gastric,2_right_sig
P10599_TXN,1.88598886386726,0.00830503249464261,0.0225150192859348,04_Gastric,2_right_sig
P10643_C7,0.946356826968199,7.00023302925791e-11,1.53227322973756e-09,04_Gastric,0_no_sig
P10720_PF4V1,-0.779015014054984,0.125007474272825,0.217292403809528,04_Gastric,0_no_sig
P10809_HSPD1,0.517237614717125,0.378520823302083,0.508924829170274,04_Gastric,0_no_sig
P10909_CLU,0.15305952694905,0.112928736838352,0.200423073487887,04_Gastric,0_no_sig
P11021_HSPA5,0.0699736709572321,0.765975232329363,0.846553130214874,04_Gastric,0_no_sig
P11142_HSPA8,1.22340558620984,0.0123415917077523,0.0317125247794852,04_Gastric,2_right_sig
P11226_MBL2,1.48232066856975,3.24789077682777e-07,2.86493052105256e-06,04_Gastric,2_right_sig
P11597_CETP,-0.129112326267455,0.407355060515045,0.542222614334215,04_Gastric,0_no_sig
P12111_COL6A3,-0.179706437960887,0.545246635469371,0.669805543912211,04_Gastric,0_no_sig
P12259_F5,0.706107064759564,6.07008590612008e-09,8.15322902390219e-08,04_Gastric,0_no_sig
P12270_TPR,2.11874433670367,0.000833869449472694,0.00320010938076858,04_Gastric,2_right_sig
P12814_ACTN1,2.25681958738656,0.109812063448591,0.196663422721568,04_Gastric,0_no_sig
P12882_MYH1,-0.313782157015641,0.267704993072986,0.389688795335307,04_Gastric,0_no_sig
P12955_PEPD,0.343928151058096,0.139607628263863,0.23573745229698,04_Gastric,0_no_sig
P13010_XRCC5,1.43117475752186,0.00360509057799662,0.0112730610137355,04_Gastric,2_right_sig
P13639_EEF2,-0.270488465403178,0.662613157998295,0.765291234577719,04_Gastric,0_no_sig
P13645_KRT10,-0.527192627621274,0.00575977346693687,0.01660500545834,04_Gastric,0_no_sig
P13647_KRT5,-0.80288879199802,0.000201755120382209,0.000953898209167082,04_Gastric,0_no_sig
P13667_PDIA4,2.9234338574381,0.000510682657546596,0.00212738999470691,04_Gastric,2_right_sig
P13671_C6,0.137279232700429,0.257772229226569,0.380137421275312,04_Gastric,0_no_sig
P13796_LCP1,-0.103242478295792,0.55708453137018,0.673286212760279,04_Gastric,0_no_sig
P13797_PLS3,-1.19494000878786,0.011749835053535,0.0308629000739518,04_Gastric,1_left_sig
P13929_ENO3,-0.142227220486774,0.698254034485884,0.79675368633552,04_Gastric,0_no_sig
P14151_SELL,-1.51411683094569,2.69687525787688e-07,2.45208196523883e-06,04_Gastric,1_left_sig
P14618_PKM,0.883704953099215,0.0123250139861849,0.0317125247794852,04_Gastric,0_no_sig
P14625_HSP90B1,0.0205812184443612,0.964116898668541,0.969035862437258,04_Gastric,0_no_sig
P14678_SNRPB,0.359031728789343,0.232742203815632,0.351791924437439,04_Gastric,0_no_sig
P14923_JUP,-0.122538030376791,0.870998369694971,0.911079710601288,04_Gastric,0_no_sig
P15144_ANPEP,0.278530552028256,0.430077985113608,0.557403704390663,04_Gastric,0_no_sig
P15169_CPN1,0.15854781947513,0.165104441129228,0.269548963280038,04_Gastric,0_no_sig
P15814_IGLL1,0.372781508472798,0.00685752206622059,0.0190272091133163,04_Gastric,0_no_sig
P15880_RPS2,0.468832278513355,0.633984729867019,0.744900547418306,04_Gastric,0_no_sig
P15924_DSP,1.08762582997489,0.0997711876411747,0.183120409614703,04_Gastric,0_no_sig
P16070_CD44,-0.824718747335007,0.000589429311274421,0.00238597755454235,04_Gastric,0_no_sig
P16403_HIST1H1C,6.80979579463203,0.00063140180318375,0.00252134098433511,04_Gastric,2_right_sig
P17936_IGFBP3,-1.08262638921883,9.67682489071503e-12,2.72333500495837e-10,04_Gastric,1_left_sig
P18065_IGFBP2,1.17321501246099,3.57651721154386e-06,2.57770935612491e-05,04_Gastric,2_right_sig
P18428_LBP,1.10258816265121,1.3623999015143e-09,2.23660650498598e-08,04_Gastric,2_right_sig
P18669_PGAM1,-0.955228054783412,0.194454736181142,0.30646066422148,04_Gastric,0_no_sig
P19320_VCAM1,0.323538631885704,0.427157922305901,0.557403704390663,04_Gastric,0_no_sig
P19338_NCL,1.27445779979045,0.314325451571822,0.441622234567701,04_Gastric,0_no_sig
P19652_ORM2,-1.31096805565599,6.66185920199633e-09,8.74924175195517e-08,04_Gastric,1_left_sig
P19823_ITIH2,-0.312857494856427,0.000305449169502498,0.00136757923618164,04_Gastric,0_no_sig
P19827_ITIH1,-0.67414881417551,5.6921029789621e-07,4.67226786189806e-06,04_Gastric,0_no_sig
P20742_PZP,-0.160253925909636,0.47298323802144,0.603219859521994,04_Gastric,0_no_sig
P20851_C4BPB,1.70852485481853,4.88795055366939e-11,1.15551151088744e-09,04_Gastric,2_right_sig
P21333_FLNA,-0.451613699163556,0.556497729624354,0.673286212760279,04_Gastric,0_no_sig
P21796_VDAC1,0.812004531128906,0.206816653255642,0.322503013388085,04_Gastric,0_no_sig
P22352_GPX3,-0.721436022449778,1.50014751481839e-08,1.67280600237296e-07,04_Gastric,0_no_sig
P22626_HNRNPA2B1,-1.04685096116247,0.196496687126253,0.308291516736618,04_Gastric,0_no_sig
P22792_CPN2,0.49733108213586,0.000190414396540329,0.000929394226240028,04_Gastric,0_no_sig
P22891_PROZ,-0.536682948694791,0.00303560985022541,0.010022600120018,04_Gastric,0_no_sig
P23083_IGHV1-2,0.393568502826128,0.0906528283692633,0.170315352281554,04_Gastric,0_no_sig
P23142_FBLN1,1.20595764466002,3.63678493583587e-08,3.77077174926141e-07,04_Gastric,2_right_sig
P23284_PPIB,1.3274643949588,0.0133570770000944,0.0335916276895991,04_Gastric,2_right_sig
P23396_RPS3,0.81893560777546,0.253717649995127,0.375807346233383,04_Gastric,0_no_sig
P23528_CFL1,0.52981843681334,0.120969767873778,0.212777180992271,04_Gastric,0_no_sig
P25311_AZGP1,-3.12349723307352,1.06105349268411e-10,2.23958076491539e-09,04_Gastric,1_left_sig
P25398_RPS12,0.557519389434068,0.0544551029986458,0.111359743502421,04_Gastric,0_no_sig
P25705_ATP5F1A,-0.656587442756981,0.590786426962527,0.701114012720589,04_Gastric,0_no_sig
P26038_MSN,0.592311330614823,0.425067261866291,0.557017187944518,04_Gastric,0_no_sig
P26447_S100A4,1.17481297424486,0.0121930165928127,0.0316055824840013,04_Gastric,2_right_sig
P26599_PTBP1,-0.292235449459474,0.568095924827617,0.680642877489606,04_Gastric,0_no_sig
P26641_EEF1G,-1.32537985645095,0.446120829523997,0.573168283149309,04_Gastric,0_no_sig
P26927_MST1,0.395752478723244,0.0519950119211169,0.107821235246948,04_Gastric,0_no_sig
P27169_PON1,-0.964497529840029,1.36587600055463e-12,5.76594797376991e-11,04_Gastric,0_no_sig
P27797_CALR,0.322788637954236,0.507066946116623,0.632229040411233,04_Gastric,0_no_sig
P27918_CFP,2.27011992641916,1.26174929440822e-17,3.57515763577065e-15,04_Gastric,2_right_sig
P28300_LOX,2.86580366505699,0.0605223260857397,0.120433315544351,04_Gastric,0_no_sig
P29401_TKT,1.75638523445688,0.00669935245807356,0.0187645369797226,04_Gastric,2_right_sig
P29622_SERPINA4,-0.640129098101221,3.99178690512852e-06,2.84234465172404e-05,04_Gastric,0_no_sig
P30041_PRDX6,-0.0661419232184119,0.877472989853391,0.912209867790774,04_Gastric,0_no_sig
P30043_BLVRB,0.274211698887767,0.42948009255644,0.557403704390663,04_Gastric,0_no_sig
P30050_RPL12,-0.27441043322392,0.767770690008752,0.846553130214874,04_Gastric,0_no_sig
P30101_PDIA3,-0.496831951379178,0.419182489685446,0.553525079656704,04_Gastric,0_no_sig
P30622_CLIP1,0.3912463375404,0.0157717692516183,0.0382012935561737,04_Gastric,0_no_sig
P31327_CPS1,-1.00372654499335,0.00294630370559174,0.00983765813561989,04_Gastric,1_left_sig
P31943_HNRNPH1,1.30704267895441,0.121515821991697,0.213103414828169,04_Gastric,0_no_sig
P32119_PRDX2,0.462865408925104,0.221438683602043,0.335564774381557,04_Gastric,0_no_sig
P33151_CDH5,-0.368316191483748,0.00317525960935916,0.0103678366250346,04_Gastric,0_no_sig
P33778_HIST1H2BB,1.87895673344244,1.39393904426243e-05,8.85825779740964e-05,04_Gastric,2_right_sig
P33908_MAN1A1,-1.08500479478695,4.20874933260455e-06,2.96115578043963e-05,04_Gastric,1_left_sig
P35030_PRSS3,-0.190622871054295,0.20912650503436,0.323543886061013,04_Gastric,0_no_sig
P35237_SERPINB6,-0.0766611573174139,0.698339102405752,0.79675368633552,04_Gastric,0_no_sig
P35241_RDX,0.69716519502783,0.358693423138022,0.488224630805698,04_Gastric,0_no_sig
P35443_THBS4,1.40775896345577,0.00170612095877676,0.0060378292612998,04_Gastric,2_right_sig
P35527_KRT9,-0.605730078995096,0.00266717932719265,0.00910210420949784,04_Gastric,0_no_sig
P35542_SAA4,0.133963499289383,0.339701831070272,0.470664806842833,04_Gastric,0_no_sig
P35579_MYH9,1.00526522610712,0.0907772182211326,0.170315352281554,04_Gastric,0_no_sig
P35858_IGFALS,0.688366274787322,0.000212274678360272,0.000987829408747408,04_Gastric,0_no_sig
P35900_KRT20,0.149074746463931,0.560989070098498,0.676621511077985,04_Gastric,0_no_sig
P35908_KRT2,-0.74740969797039,0.000191854645687451,0.000929394226240028,04_Gastric,0_no_sig
P36871_PGM1,0.972117687974954,0.130277714967411,0.222526385970347,04_Gastric,0_no_sig
P36955_SERPINF1,0.562177520091872,9.93538392862296e-06,6.38240424110453e-05,04_Gastric,0_no_sig
P36980_CFHR2,0.752694155111891,0.00342040271972495,0.010868053802997,04_Gastric,0_no_sig
P37802_TAGLN2,1.16651489338383,0.172022183570714,0.27626388720188,04_Gastric,0_no_sig
P37837_TALDO1,-0.242823807239526,0.549671216239293,0.669805543912211,04_Gastric,0_no_sig
P38646_HSPA9,-0.396659087833516,0.54251748590767,0.667974654523819,04_Gastric,0_no_sig
P39019_RPS19,-1.79490435827823,0.00754624974095717,0.0208403439107742,04_Gastric,1_left_sig
P40967_PMEL,0.0397632749688839,0.787165793333383,0.855174602683878,04_Gastric,0_no_sig
P42704_LRPPRC,0.783898644799013,0.556653739254483,0.673286212760279,04_Gastric,0_no_sig
P43246_MSH2,0.613737915372855,0.0798710344664681,0.152763046503827,04_Gastric,0_no_sig
P43251_BTD,-0.488443501867705,2.56931522388808e-07,2.37260202705915e-06,04_Gastric,0_no_sig
P43652_AFM,-0.569361495105811,0.000198577335781131,0.000953898209167082,04_Gastric,0_no_sig
P46782_RPS5,0.500012608357888,0.647700669793728,0.756480766260571,04_Gastric,0_no_sig
P46940_IQGAP1,-0.721427719223202,0.33239846184462,0.46331955412776,04_Gastric,0_no_sig
P48556_PSMD8,-0.197628137075759,0.342993470777763,0.472515480721813,04_Gastric,0_no_sig
P48643_CCT5,-1.16413957397134,0.0625463639681522,0.123628431789893,04_Gastric,0_no_sig
P48668_KRT6C,0.0476370258296335,0.802191234173628,0.86513689670915,04_Gastric,0_no_sig
P48740_MASP1,-0.452708872924132,0.0572805204886678,0.116332603466676,04_Gastric,0_no_sig
P49327_FASN,1.0390511634356,0.100652508862077,0.184166045626896,04_Gastric,0_no_sig
P49368_CCT3,-0.917532547556991,0.217539782335485,0.332211915659616,04_Gastric,0_no_sig
P49454_CENPF,1.18436297185783,0.000255065261620679,0.00115071427189176,04_Gastric,2_right_sig
P49747_COMP,0.638152912834835,0.0179033674417809,0.0421549408688946,04_Gastric,0_no_sig
P49790_NUP153,0.0701811137491326,0.924539461614329,0.940452361125763,04_Gastric,0_no_sig
P49908_SELENOP,-0.0138994987322949,0.906054083294752,0.931201441230732,04_Gastric,0_no_sig
P49913_CAMP,-1.18109275680842,0.0732122768087093,0.141863788832614,04_Gastric,0_no_sig
P50990_CCT8,0.282117548460613,0.54965393674558,0.669805543912211,04_Gastric,0_no_sig
P50991_CCT4,0.653509950397416,0.14094448401642,0.237316780779784,04_Gastric,0_no_sig
P51797_CLCN6,0.950581662613079,0.000230535154365458,0.00105617268395338,04_Gastric,0_no_sig
P51884_LUM,-0.125102353432776,0.154905713404486,0.255011912596243,04_Gastric,0_no_sig
P52209_PGD,0.707512396202588,0.0681618282810606,0.132511975375351,04_Gastric,0_no_sig
P52272_HNRNPM,-0.618129073129209,0.321771632149176,0.450632783412709,04_Gastric,0_no_sig
P55056_APOC4,-1.24007213369293,1.44817753765763e-11,3.72118662937244e-10,04_Gastric,1_left_sig
P55058_PLTP,-0.763093746048323,0.0129605977683139,0.032733817440485,04_Gastric,0_no_sig
P55072_VCP,0.938323163367315,0.296909185928005,0.42282729851434,04_Gastric,0_no_sig
P55209_NAP1L1,-0.233308502191619,0.777786798063393,0.854885251285381,04_Gastric,0_no_sig
P58107_EPPK1,-3.06007001974184,0.00120018643373396,0.00440565330643956,04_Gastric,1_left_sig
P60174_TPI1,-0.151904344213557,0.8253269679689,0.880448083158158,04_Gastric,0_no_sig
P60709_ACTB,0.0730082822826486,0.784815195043625,0.855085064649692,04_Gastric,0_no_sig
P60842_EIF4A1,-0.444848334891031,0.564040125660466,0.678915915000683,04_Gastric,0_no_sig
P60891_PRPS1,-1.01429374346233,0.220930687071078,0.335564774381557,04_Gastric,0_no_sig
P61604_HSPE1,0.945596880864981,0.281717057875971,0.404113546613347,04_Gastric,0_no_sig
P61769_B2M,-0.297283537984526,0.0412460644813411,0.0889650514907759,04_Gastric,0_no_sig
P61978_HNRNPK,-1.45390712758216,0.269431840692386,0.390279945708823,04_Gastric,0_no_sig
P62258_YWHAE,0.0741999025638478,0.957884889804408,0.966057969068951,04_Gastric,0_no_sig
P62280_RPS11,-0.453408801652646,0.08360748257814,0.158758685481485,04_Gastric,0_no_sig
P62318_SNRPD3,0.72691049484115,0.0157526106757778,0.0382012935561737,04_Gastric,0_no_sig
P62701_RPS4X,-0.515108991116017,0.162143470081285,0.26618553005011,04_Gastric,0_no_sig
P62736_ACTA2,0.328458180237501,0.340057313911827,0.470664806842833,04_Gastric,0_no_sig
P62805_HIST1H4A,0.666285953515057,0.00453586280254569,0.0136770148791046,04_Gastric,0_no_sig
P62913_RPL11,-2.10304930053627,5.74832725776051e-11,1.30663900359095e-09,04_Gastric,1_left_sig
P62937_PPIA,1.20975669261724,0.00291800385067379,0.00979852429402392,04_Gastric,2_right_sig
P62979_RPS27A,1.76241854455471,0.0575360204152518,0.116451328991143,04_Gastric,0_no_sig
P63104_YWHAZ,1.43921349715076,8.69991231960204e-05,0.00047171084228301,04_Gastric,2_right_sig
P63241_EIF5A,1.58138880113708,0.190311967571175,0.301539873551111,04_Gastric,0_no_sig
P63261_ACTG1,0.00855321916799312,0.954576588961686,0.964367118079241,04_Gastric,0_no_sig
P68104_EEF1A1,0.915820812520215,0.00150893885006409,0.00543770036821875,04_Gastric,0_no_sig
P68133_ACTA1,0.238535702139316,0.766937720804171,0.846553130214874,04_Gastric,0_no_sig
P68363_TUBA1B,0.124275367688778,0.726202740929596,0.817496799789317,04_Gastric,0_no_sig
P68371_TUBB4B,0.850306015863071,0.0128869128514418,0.0326874055588072,04_Gastric,0_no_sig
P68871_HBB,-2.37574272019572,3.16482656710273e-12,1.03911805619873e-10,04_Gastric,1_left_sig
P69892_HBG2,-2.00957512595319,5.39931635025621e-14,3.98874495375178e-12,04_Gastric,1_left_sig
P69905_HBA1,-2.59781346139034,2.38740177109892e-15,2.35159074453244e-13,04_Gastric,1_left_sig
P78371_CCT2,-0.445696255688418,0.488077746357099,0.617674407060055,04_Gastric,0_no_sig
P78527_PRKDC,0.0155896124936703,0.926950733379091,0.94128502307052,04_Gastric,0_no_sig
P80108_GPLD1,-1.09223195702477,1.12313642905009e-14,9.48248042240859e-13,04_Gastric,1_left_sig
P80748_IGLV3-21,-0.62393265152593,0.00786854859037974,0.0215292232264557,04_Gastric,0_no_sig
P81605_DCD,1.70035770194034,0.00109711479010975,0.00407795497455887,04_Gastric,2_right_sig
P84077_ARF1,-0.723966726449172,0.338334780210159,0.470484364951068,04_Gastric,0_no_sig
